Expected_Return,Risk_Volatility,Sharpe_Ratio,Weight_Tech_stock_data,Weight_Healthcare_stock_data,Weight_Energy_stock_data,Weight_Crypto_stock_data,Portfolio_Type
0.1878173060444521,0.20978091494713838,0.7999646015784588,0.4409480369424528,0.0941880000883114,0.44946563382703536,0.015398329142200365,Simulated Portfolio
0.37804160129645364,0.22738851877022342,1.5745808241895247,0.2793057481259938,0.4296783458946279,0.2578575310036389,0.03315837497573946,Simulated Portfolio
0.3292968147689588,0.23646984510773714,1.3079757151616571,0.03346971037559195,0.40512138146792276,0.3843912774674618,0.17701763068902335,Simulated Portfolio
0.31304120659768386,0.2175899556349367,1.3467588875717045,0.12872240496076473,0.3524530900971624,0.32417267211727335,0.1946518328247996,Simulated Portfolio
0.24475576657764714,0.2064664228864612,1.0885826539516477,0.276794669060722,0.22350802785070925,0.45773741362685644,0.04195988946171241,Simulated Portfolio
0.18108021607010183,0.1963270718166144,0.8204686932862931,0.20293248336935152,0.10785161093162428,0.3016517007331826,0.38756420496584165,Simulated Portfolio
0.22007668536374558,0.20309439709927649,0.9851413343812938,0.11189049178108698,0.1945604630138377,0.32403542206368474,0.3695136231413906,Simulated Portfolio
0.34015158935883266,0.20837531336195017,1.536418034331763,0.2671349552412451,0.3512799029480892,0.13333139297378108,0.2482537488368846,Simulated Portfolio
0.12445780856833837,0.21519287696838882,0.485414805731153,0.05276933504179,0.041481733224046274,0.33834833823878,0.5674005934953837,Simulated Portfolio
0.25563492424812545,0.19732729647191444,1.1941324310479435,0.27477095969775484,0.22408463605130377,0.3032886276649865,0.1978557765859549,Simulated Portfolio
0.3412220091021022,0.21116547327956417,1.521186224780379,0.19502414573327082,0.35963059016854765,0.07880214194665605,0.36654312215152557,Simulated Portfolio
0.2470161168572974,0.21997740525429252,1.0319974298945302,0.6201242232461226,0.12804462339840714,0.14975134110683808,0.10207981224863227,Simulated Portfolio
