Price,Close,High,Low,Open,Volume
15-06-2022,2868.188232,2892.967159,2863.447086,2879.10167,1404536
16-06-2022,2810.668457,2902.672762,2802.6623,2898.334119,2032028
17-06-2022,2763.168457,2789.870795,2704.978301,2765.941642,5240434
20-06-2022,2784.189453,2807.760866,2745.36618,2767.729867,1502769
21-06-2022,2873.241943,2896.321314,2795.81881,2799.933816,2964461
22-06-2022,2883.082275,2907.771878,2847.345141,2862.462909,3336315
23-06-2022,2959.878906,2968.1087,2883.081914,2883.081914,3692578
24-06-2022,2945.834473,2992.261401,2931.879444,2986.894116,2132118
27-06-2022,2965.156738,3008.273887,2957.821492,2996.734311,2037686
28-06-2022,2968.242676,2978.843151,2927.496212,2958.268559,1400046
29-06-2022,2943.508545,2981.526814,2926.064869,2926.064869,2133994
30-06-2022,2922.575928,2961.75693,2911.751817,2926.959123,2719603
01-07-2022,2965.514893,2981.527208,2909.113622,2916.225232,1502879
04-07-2022,2893.906006,2968.063908,2884.960531,2962.741394,2622535
05-07-2022,2877.133301,2926.959555,2868.769194,2911.752247,2170627
06-07-2022,2916.895752,2923.828495,2864.564723,2879.10112,2182144
07-07-2022,2941.138672,2969.361476,2920.742941,2926.065456,1989921
08-07-2022,2921.100586,2956.479989,2907.279868,2952.007251,2136916
11-07-2022,2785.442139,2884.91578,2778.464624,2868.053472,6974600
12-07-2022,2759.4104,2805.479593,2755.429708,2786.425689,3734815
13-07-2022,2718.306152,2782.04266,2714.951599,2776.675375,3863530
14-07-2022,2689.60498,2741.849913,2661.128129,2740.953004,4764908
15-07-2022,2685.883301,2716.647099,2648.571805,2707.364224,4574806
18-07-2022,2747.680176,2759.743556,2703.552306,2711.355368,3202795
19-07-2022,2757.322266,2761.537694,2717.678935,2717.678935,1865074
20-07-2022,2838.537354,2844.950165,2778.668684,2787.413546,3402251
21-07-2022,2849.748291,2855.757536,2819.926074,2840.510087,2420640
22-07-2022,2844.0979,2867.41753,2819.432908,2856.654624,2075886
25-07-2022,2840.286377,2857.955439,2824.456022,2838.716786,1797504
26-07-2022,2794.678223,2842.214392,2777.278278,2838.447419,2639367
27-07-2022,2860.10791,2864.816682,2789.386559,2793.871103,1389808
28-07-2022,2924.371338,2927.510519,2871.588164,2884.458894,2106333
29-07-2022,2961.503174,2975.315701,2937.376414,2950.830046,2430257
01-08-2022,2958.722412,2984.015193,2933.788307,2984.015193,1306913
02-08-2022,2952.44458,2971.369225,2934.371735,2950.8301,1269114
03-08-2022,2995.226563,3003.747195,2939.214659,2941.860496,2895824
04-08-2022,3009.084229,3038.637331,2966.3915,3004.644574,2150567
05-08-2022,3018.143311,3028.861328,3009.129332,3014.690124,1106933
08-08-2022,3026.573975,3030.565175,2992.087874,3018.09823,1068836
10-08-2022,3008.456787,3036.036737,2991.19129,3036.036737,1878359
11-08-2022,3069.67041,3075.231201,3027.112131,3049.489962,1449248
12-08-2022,3050.880371,3066.531387,3032.673077,3066.531387,1472354
16-08-2022,3042.942139,3062.808798,3038.278257,3059.355612,839942
17-08-2022,3050.477051,3065.589835,3023.569783,3036.126508,1622326
18-08-2022,3032.673096,3042.314866,3015.4076,3040.521048,1430659
19-08-2022,3036.709229,3068.773721,3023.70405,3037.830365,1398410
22-08-2022,3008.72583,3035.229532,3002.3128,3018.098484,1536532
23-08-2022,2945.986328,2997.37902,2932.891374,2977.691918,1849256
24-08-2022,2919.752197,2966.974359,2915.132985,2952.623818,1691923
25-08-2022,2886.431885,2940.201524,2883.337593,2938.273258,1946930
26-08-2022,2890.019531,2921.232002,2885.176311,2900.872215,1457962
29-08-2022,2809.611572,2818.715109,2763.375882,2802.839867,2539173
30-08-2022,2880.108398,2893.876035,2818.177025,2829.747061,3431525
01-09-2022,2808.849365,2861.139194,2799.252484,2861.139194,3546935
02-09-2022,2807.683594,2836.922912,2798.624945,2836.922912,2052900
05-09-2022,2810.374512,2823.424581,2791.404974,2801.629649,2147912
06-09-2022,2804.678955,2817.056341,2786.112985,2812.257791,1936453
07-09-2022,2824.904053,2835.935856,2782.211106,2782.211106,1291534
08-09-2022,2842.887207,2855.309483,2834.321902,2843.201213,1346113
09-09-2022,2885.938477,2900.154568,2841.855497,2865.62358,1561185
12-09-2022,2908.630859,2932.712952,2892.531387,2905.895243,1785928
13-09-2022,2896.432373,2927.01683,2892.530732,2927.01683,1972678
14-09-2022,2798.714355,2817.549442,2792.794888,2811.809313,5090269
15-09-2022,2784.31958,2814.276254,2780.417938,2807.325209,2138023
16-09-2022,2698.529785,2775.350164,2690.726721,2758.891798,5322221
19-09-2022,2716.557373,2728.396525,2679.784113,2723.015073,2072220
20-09-2022,2726.872559,2762.434914,2717.634352,2735.572532,1544295
21-09-2022,2691.802734,2727.858426,2689.067119,2715.839935,2253818
22-09-2022,2697.363281,2717.588617,2672.160277,2681.757157,2017983
23-09-2022,2674.627197,2710.907118,2671.891581,2694.314304,2652374
26-09-2022,2685.703613,2713.91157,2624.444918,2654.71559,2925489
27-09-2022,2706.377197,2713.148902,2669.200374,2699.157038,2227447
28-09-2022,2722.701416,2735.527257,2672.788523,2672.788523,2739767
29-09-2022,2688.304688,2740.81874,2681.75721,2739.159371,2493902
30-09-2022,2694.807129,2708.395208,2645.970493,2682.519523,2817353
03-10-2022,2677.228271,2709.292766,2667.407162,2686.24225,1763331
04-10-2022,2772.47998,2778.623894,2711.355724,2717.589197,2145875
06-10-2022,2782.16626,2801.943143,2773.645626,2790.283328,1790816
07-10-2022,2748.936035,2784.90217,2742.83723,2778.085575,1939879
10-10-2022,2797.05542,2804.634257,2695.211366,2699.695911,3064063
